stock_id,inv_trust,dealer,foregin_inv,total_inv_overview
2014-08-15 00:00:00,0050,"77,000","-1,363,000","1,481,000","195,000"
2014-08-18 00:00:00,0050,0,"-223,000","202,000","-21,000"
2014-08-19 00:00:00,0050,0,"2,659,000","137,000","2,796,000"
2014-08-20 00:00:00,0050,"325,000","3,617,000","-1,566,000","2,376,000"
2014-08-21 00:00:00,0050,"23,000","-398,000","434,000","59,000"
2014-08-22 00:00:00,0050,"745,000","1,791,000","520,000","3,056,000"
2014-08-25 00:00:00,0050,"413,000","-590,000","622,000","445,000"
2014-08-26 00:00:00,0050,0,"-262,000","156,000","-106,000"
2014-08-27 00:00:00,0050,0,"509,000","4,320,000","4,829,000"
2014-08-28 00:00:00,0050,"50,000","27,000","1,778,000","1,855,000"
2014-08-29 00:00:00,0050,"100,000","-393,000","305,000","12,000"
2014-09-01 00:00:00,0050,"57,000","746,000","1,971,000","2,774,000"
2014-09-02 00:00:00,0050,0,"-1,633,000","-3,101,000","-4,734,000"
2014-09-03 00:00:00,0050,"-40,000","3,195,000","950,000","4,105,000"
2014-09-04 00:00:00,0050,"-60,000","-2,389,000","663,000","-1,786,000"
2014-09-05 00:00:00,0050,0,"-4,376,000","279,000","-4,097,000"
2014-09-09 00:00:00,0050,0,"-3,342,000","365,000","-2,977,000"
2014-09-10 00:00:00,0050,0,"1,103,000","-11,904,000","-10,801,000"
2014-09-11 00:00:00,0050,"50,000","-2,346,000","-3,651,200","-5,947,200"
2014-09-12 00:00:00,0050,"145,000","3,179,000","-12,685,000","-9,361,000"
2014-09-15 00:00:00,0050,0,"699,000","-7,394,000","-6,695,000"
2014-09-16 00:00:00,0050,"18,000","-3,028,000","-12,411,500","-15,421,500"
2014-09-17 00:00:00,0050,"100,000","-807,000","-8,577,000","-9,284,000"
2014-09-18 00:00:00,0050,0,"-3,924,000","-8,536,000","-12,460,000"
2014-09-19 00:00:00,0050,0,"-798,000","-6,329,853","-7,127,853"
2014-09-22 00:00:00,0050,"-349,000","-3,539,000","-15,837,000","-19,725,000"
2014-09-23 00:00:00,0050,"-96,000","-3,577,000","-7,299,000","-10,972,000"
2014-09-24 00:00:00,0050,"-50,000","-3,261,000","-16,214,000","-19,525,000"
2014-09-25 00:00:00,0050,"-100,000","-1,352,000","-13,436,000","-14,888,000"
2014-09-26 00:00:00,0050,"-65,000","-2,126,000","-12,180,000","-14,371,000"
2014-09-29 00:00:00,0050,0,"-1,208,000","-9,364,000","-10,572,000"
2014-09-30 00:00:00,0050,0,"2,235,000","-10,520,000","-8,285,000"
2014-10-01 00:00:00,0050,0,"-7,023,000","-3,983,000","-11,006,000"
2014-10-02 00:00:00,0050,"-70,000","-1,204,000","-3,732,000","-5,006,000"
2014-10-03 00:00:00,0050,"100,000","1,655,000","-2,285,000","-530,000"
2014-10-06 00:00:00,0050,0,"-529,000","-2,072,000","-2,601,000"
2014-10-07 00:00:00,0050,0,"4,297,000","-5,617,000","-1,320,000"
2014-10-08 00:00:00,0050,"-520,000","-273,000","-1,738,000","-2,531,000"
2014-10-09 00:00:00,0050,"50,000","-198,000","-3,218,848","-3,366,848"
2014-10-13 00:00:00,0050,"-140,000","-5,574,000","-1,452,000","-7,166,000"
2014-10-14 00:00:00,0050,0,"-1,694,000","-1,418,000","-3,112,000"
2014-10-15 00:00:00,0050,"-75,000","445,000","-5,105,000","-4,735,000"
2014-10-16 00:00:00,0050,"-1,685,000","5,547,000","-10,801,840","-6,939,840"
2014-10-17 00:00:00,0050,"-75,000","142,000","-5,451,000","-5,384,000"
2014-10-20 00:00:00,0050,0,"2,280,000","13,000","2,293,000"
2014-10-21 00:00:00,0050,"684,000","-2,850,000","-1,357,000","-3,523,000"
2014-10-22 00:00:00,0050,"100,000","2,336,000","2,951,000","5,387,000"
2014-10-23 00:00:00,0050,"390,000","2,363,000","-618,000","2,135,000"
2014-10-24 00:00:00,0050,0,"-10,658,000","-2,379,000","-13,037,000"
2014-10-27 00:00:00,0050,"210,000","-975,000","-2,427,000","-3,192,000"
2014-10-28 00:00:00,0050,"117,000","2,411,000","864,000","3,392,000"
2014-10-29 00:00:00,0050,0,"-2,096,000","2,929,000","833,000"
2014-10-30 00:00:00,0050,"1,864,000","-2,404,000","-2,284,000","-2,824,000"
2014-10-31 00:00:00,0050,"515,000","4,685,000","-2,158,000","3,042,000"
2014-11-03 00:00:00,0050,0,"2,569,000","1,253,000","3,822,000"
2014-11-04 00:00:00,0050,"560,000","990,000","4,178,000","5,728,000"
2014-11-05 00:00:00,0050,0,"-1,924,000","457,000","-1,467,000"
2014-11-06 00:00:00,0050,"50,000","-13,629,000","9,960,000","-3,619,000"
2014-11-07 00:00:00,0050,0,"-653,000","-4,087,000","-4,740,000"
2014-11-10 00:00:00,0050,0,"5,468,000","6,636,000","12,104,000"
2014-11-11 00:00:00,0050,0,"1,598,000","3,303,000","4,901,000"
2014-11-12 00:00:00,0050,0,"-7,075,000","-4,578,000","-11,653,000"
2014-11-13 00:00:00,0050,0,"2,641,000","853,000","3,494,000"
2014-11-14 00:00:00,0050,0,"-5,152,000","-2,494,000","-7,646,000"
2014-11-17 00:00:00,0050,0,"-3,326,000","-7,738,000","-11,064,000"
2014-11-18 00:00:00,0050,0,"-109,000","-1,750,000","-1,859,000"
2014-11-19 00:00:00,0050,0,"7,831,000","3,545,000","11,376,000"
2014-11-20 00:00:00,0050,"50,000","7,931,000","5,534,000","13,515,000"
2014-11-21 00:00:00,0050,0,"-1,268,000","5,519,000","4,251,000"
2014-11-24 00:00:00,0050,0,"-4,874,000","7,475,310","2,601,310"
2014-11-25 00:00:00,0050,0,"863,000","5,695,000","6,558,000"
2014-11-26 00:00:00,0050,0,"2,174,000","2,330,000","4,504,000"
2014-11-27 00:00:00,0050,0,"4,849,000","6,970,000","11,819,000"
2014-11-28 00:00:00,0050,0,"1,436,000","2,511,148","3,947,148"
2014-12-01 00:00:00,0050,0,"-3,666,000","-3,219,000","-6,885,000"
2014-12-02 00:00:00,0050,0,"-8,436,000","-3,072,000","-11,508,000"
2014-12-03 00:00:00,0050,0,"2,773,000","-857,000","1,916,000"
2014-12-04 00:00:00,0050,0,"1,246,000","4,656,280","5,902,280"
2014-12-05 00:00:00,0050,"-130,000","-1,568,000","181,000","-1,517,000"
2014-12-08 00:00:00,0050,"50,000","-5,061,000","932,000","-4,079,000"
2014-12-09 00:00:00,0050,0,"-1,844,000","175,000","-1,669,000"
2014-12-10 00:00:00,0050,"-200,000","-4,494,000","-1,081,000","-5,775,000"
2014-12-11 00:00:00,0050,"-750,000","-1,160,000","-842,847","-2,752,847"
2014-12-12 00:00:00,0050,0,"-1,652,000","-1,438,000","-3,090,000"
2014-12-15 00:00:00,0050,0,"-608,000","-5,194,000","-5,802,000"
2014-12-16 00:00:00,0050,0,"-414,000","-6,728,900","-7,142,900"
2014-12-17 00:00:00,0050,0,"-3,341,000","-10,699,000","-14,040,000"
2014-12-18 00:00:00,0050,"-50,000","-2,551,000","-2,417,900","-5,018,900"
2014-12-19 00:00:00,0050,0,"7,925,000","-191,000","7,734,000"
2014-12-22 00:00:00,0050,0,"3,754,000","655,000","4,409,000"
2014-12-23 00:00:00,0050,0,"1,140,000","-236,000","904,000"
2014-12-24 00:00:00,0050,0,"1,738,000","711,000","2,449,000"
2014-12-25 00:00:00,0050,0,"1,219,000","24,000","1,243,000"
2014-12-26 00:00:00,0050,"50,000","1,124,000","-1,006,000","168,000"
2014-12-27 00:00:00,0050,0,"1,897,000",0,"1,897,000"
2014-12-29 00:00:00,0050,0,"6,777,000","262,000","7,039,000"
2014-12-30 00:00:00,0050,"-408,000","2,593,000","1,476,000","3,661,000"
2014-12-31 00:00:00,0050,"50,000","1,327,000","1,629,300","3,006,300"
2015-01-05 00:00:00,0050,"-236,000","-973,000","1,521,000","312,000"
2015-01-06 00:00:00,0050,"-384,000","-6,191,000","-6,065,000","-12,640,000"
2015-01-07 00:00:00,0050,"-269,000","-1,261,000","-662,000","-2,192,000"
2015-01-08 00:00:00,0050,"-168,000","4,463,000","4,622,000","8,917,000"
2015-01-09 00:00:00,0050,0,"196,000","508,000","704,000"
2015-01-12 00:00:00,0050,0,"-3,023,000","3,550,000","527,000"
2015-01-13 00:00:00,0050,"-55,000","2,802,000","-109,000","2,638,000"
2015-01-14 00:00:00,0050,"-20,000","-4,766,000","1,364,000","-3,422,000"
2015-01-15 00:00:00,0050,"-214,000","1,263,000","50,000","1,099,000"
2015-01-16 00:00:00,0050,0,"-3,279,000","2,066,000","-1,213,000"
2015-01-19 00:00:00,0050,0,"6,817,000","2,646,000","9,463,000"
2015-01-20 00:00:00,0050,0,"6,523,000","1,428,000","7,951,000"
2015-01-21 00:00:00,0050,0,"3,910,000","6,765,000","10,675,000"
2015-01-22 00:00:00,0050,0,"4,305,000","4,639,000","8,944,000"
2015-01-23 00:00:00,0050,0,"4,778,000","20,684,000","25,462,000"
2015-01-26 00:00:00,0050,"-65,000","-858,000","13,582,000","12,659,000"
2015-01-27 00:00:00,0050,"-52,000","3,567,000","29,077,000","32,592,000"
2015-01-28 00:00:00,0050,"46,000","4,416,000","22,122,900","26,584,900"
2015-01-29 00:00:00,0050,"110,000","-551,000","11,212,000","10,771,000"
2015-01-30 00:00:00,0050,0,"-1,427,000","1,457,000","30,000"
2015-02-02 00:00:00,0050,0,"-1,189,000","3,193,000","2,004,000"
2015-02-03 00:00:00,0050,0,"-655,000","12,275,000","11,620,000"
2015-02-04 00:00:00,0050,0,"891,000","14,393,000","15,284,000"
2015-02-05 00:00:00,0050,0,"-1,721,000","556,000","-1,165,000"
2015-02-06 00:00:00,0050,0,"-1,001,000","482,000","-519,000"
2015-02-09 00:00:00,0050,0,"-1,096,000","-303,000","-1,399,000"
2015-02-10 00:00:00,0050,0,"-1,297,000","789,000","-508,000"
2015-02-11 00:00:00,0050,0,"1,206,000","3,794,000","5,000,000"
2015-02-12 00:00:00,0050,"80,000","2,258,000","3,774,000","6,112,000"
2015-02-13 00:00:00,0050,"232,000","3,488,000","1,250,000","4,970,000"
2015-02-24 00:00:00,0050,"55,000","1,276,000","8,086,000","9,417,000"
2015-02-25 00:00:00,0050,"-210,000","-689,000","16,714,000","15,815,000"
2015-02-26 00:00:00,0050,0,"-1,015,000","4,197,000","3,182,000"
2015-03-02 00:00:00,0050,"-100,000","1,393,000","-345,000","948,000"
2015-03-03 00:00:00,0050,0,"-263,000","-273,857","-536,857"
2015-03-04 00:00:00,0050,"801,000","1,440,000","1,759,500","4,000,500"
2015-03-05 00:00:00,0050,0,"-143,000","265,000","122,000"
2015-03-06 00:00:00,0050,0,"989,000","-380,000","609,000"
2015-03-09 00:00:00,0050,"-1,000","-834,000","-2,047,089","-2,882,089"
2015-03-10 00:00:00,0050,"-54,000","762,000","-1,707,000","-999,000"
2015-03-11 00:00:00,0050,0,"876,000","-5,791,000","-4,915,000"
2015-03-12 00:00:00,0050,0,"781,000","1,633,000","2,414,000"
2015-03-13 00:00:00,0050,"249,000","-1,446,000","37,000","-1,160,000"
2015-03-16 00:00:00,0050,0,"-2,650,000","2,338,000","-312,000"
2015-03-17 00:00:00,0050,0,"-290,000","339,000","49,000"
2015-03-18 00:00:00,0050,0,"4,433,000","6,823,000","11,256,000"
2015-03-19 00:00:00,0050,"80,000","1,676,000","6,606,000","8,362,000"
2015-03-20 00:00:00,0050,0,"502,000","1,932,000","2,434,000"
2015-03-23 00:00:00,0050,0,"-1,277,000","5,007,000","3,730,000"
2015-03-24 00:00:00,0050,0,"-1,783,000","2,366,000","583,000"
2015-03-25 00:00:00,0050,0,"-2,238,000","2,210,000","-28,000"
2015-03-26 00:00:00,0050,0,"-5,857,000","4,000","-5,853,000"
2015-03-27 00:00:00,0050,0,"-2,515,000","-5,258,000","-7,773,000"
2015-03-30 00:00:00,0050,"-30,000","-6,202,000","535,000","-5,697,000"
2015-03-31 00:00:00,0050,"-1,313,000","-1,742,000","-1,517,000","-4,572,000"
2015-04-01 00:00:00,0050,0,"-3,115,000","-2,657,000","-5,772,000"
2015-04-02 00:00:00,0050,0,"2,818,000","-431,000","2,387,000"
2015-04-07 00:00:00,0050,0,"-349,000","-298,350","-647,350"
2015-04-08 00:00:00,0050,0,"-2,954,000","271,000","-2,683,000"
2015-04-09 00:00:00,0050,0,"2,632,000","-1,514,000","1,118,000"
2015-04-10 00:00:00,0050,0,"800,000","938,000","1,738,000"
2015-04-13 00:00:00,0050,0,"973,000","-543,856","429,144"
2015-04-14 00:00:00,0050,"-100,000","-1,300,000","-937,000","-2,337,000"
2015-04-15 00:00:00,0050,"-149,000","1,775,000","-11,675,000","-10,049,000"
2015-04-16 00:00:00,0050,0,"1,880,000","4,432,000","6,312,000"
2015-04-17 00:00:00,0050,0,"-5,275,000","-425,000","-5,700,000"
2015-04-20 00:00:00,0050,0,"4,994,000","-6,949,250","-1,955,250"
2015-04-21 00:00:00,0050,0,"613,000","-106,000","507,000"
2015-04-22 00:00:00,0050,0,"188,000","3,644,000","3,832,000"
2015-04-23 00:00:00,0050,0,"8,204,000","9,528,000","17,732,000"
2015-04-24 00:00:00,0050,"80,000","4,667,000","8,748,000","13,495,000"
2015-04-27 00:00:00,0050,"50,000","1,778,000","3,392,000","5,220,000"
2015-04-28 00:00:00,0050,0,"4,402,000","5,812,000","10,214,000"
2015-04-29 00:00:00,0050,0,"-725,000","-2,957,000","-3,682,000"
2015-04-30 00:00:00,0050,0,"-1,628,000","-887,000","-2,515,000"
2015-05-04 00:00:00,0050,0,"424,000","-228,000","196,000"
2015-05-05 00:00:00,0050,0,"300,000","-1,857,000","-1,557,000"
2015-05-06 00:00:00,0050,0,"857,000","-674,000","183,000"
2015-05-07 00:00:00,0050,"-30,000","-2,131,000","-498,000","-2,659,000"
2015-05-08 00:00:00,0050,0,"-1,425,000","-1,359,000","-2,784,000"
2015-05-11 00:00:00,0050,"200,000","-4,176,000","-576,000","-4,552,000"
2015-05-12 00:00:00,0050,"-180,000","249,000","-4,701,000","-4,632,000"
2015-05-13 00:00:00,0050,"250,000","-266,000","-1,140,000","-1,156,000"
2015-05-14 00:00:00,0050,0,"-2,156,000","-8,680,000","-10,836,000"
2015-05-15 00:00:00,0050,0,"-280,000","-6,088,000","-6,368,000"
2015-05-18 00:00:00,0050,0,"-306,000","-272,000","-578,000"
2015-05-19 00:00:00,0050,"713,000","3,063,000","358,000","4,134,000"
2015-05-20 00:00:00,0050,"196,000","-1,044,000","-2,785,000","-3,633,000"
2015-05-21 00:00:00,0050,0,"-5,454,000","-3,274,000","-8,728,000"
2015-05-22 00:00:00,0050,0,"336,000","2,266,000","2,602,000"
2015-05-25 00:00:00,0050,0,"-374,000",0,"-374,000"
2015-05-26 00:00:00,0050,0,"-2,246,000","698,000","-1,548,000"
2015-05-27 00:00:00,0050,0,"-285,000","1,998,000","1,713,000"
2015-05-28 00:00:00,0050,0,"-577,000","3,217,000","2,640,000"
2015-05-29 00:00:00,0050,0,"488,000","-453,860","34,140"
2015-06-01 00:00:00,0050,"-372,000","-1,163,000","-2,658,000","-4,193,000"
2015-06-02 00:00:00,0050,"-465,000","122,000","-2,721,000","-3,064,000"
2015-06-03 00:00:00,0050,0,"-3,012,000","-1,004,000","-4,016,000"
2015-06-04 00:00:00,0050,0,"-5,035,000","-13,512,000","-18,547,000"
2015-06-05 00:00:00,0050,0,"-3,727,000","-5,980,000","-9,707,000"
2015-06-08 00:00:00,0050,"330,000","-1,120,000","-2,477,000","-3,267,000"
2015-06-09 00:00:00,0050,"100,000","-5,108,000","-10,260,000","-15,268,000"
2015-06-10 00:00:00,0050,0,"699,000","-3,930,000","-3,231,000"
2015-06-11 00:00:00,0050,0,"-2,295,000","-798,000","-3,093,000"
2015-06-12 00:00:00,0050,"30,000","-829,000","-325,000","-1,124,000"
2015-06-15 00:00:00,0050,0,"-1,602,000","-392,000","-1,994,000"
2015-06-16 00:00:00,0050,"-300,000","-3,640,000","-2,305,000","-6,245,000"
2015-06-17 00:00:00,0050,0,"-1,006,000","725,146","-280,854"
2015-06-18 00:00:00,0050,0,"-1,921,000","-4,443,000","-6,364,000"
2015-06-22 00:00:00,0050,"202,000","5,364,000","1,754,000","7,320,000"
2015-06-23 00:00:00,0050,"18,000","1,566,000","-211,000","1,373,000"
2015-06-24 00:00:00,0050,"-148,000","2,878,000","503,000","3,233,000"
2015-06-25 00:00:00,0050,0,"9,776,000","575,000","10,351,000"
2015-06-26 00:00:00,0050,"126,000","1,796,000","-227,000","1,695,000"
2015-06-29 00:00:00,0050,"285,000","-7,153,000","-75,000","-6,943,000"
2015-06-30 00:00:00,0050,0,"-205,000","142,000","-63,000"
2015-07-01 00:00:00,0050,0,"2,349,000","125,000","2,474,000"
2015-07-02 00:00:00,0050,0,"-985,000","493,000","-492,000"
2015-07-03 00:00:00,0050,0,"-2,957,000","779,000","-2,178,000"
2015-07-06 00:00:00,0050,"-202,000","-4,070,000","231,000","-4,041,000"
2015-07-07 00:00:00,0050,0,"335,000","-688,000","-353,000"
2015-07-08 00:00:00,0050,0,"-10,794,000","-19,628,500","-30,422,500"
2015-07-09 00:00:00,0050,0,"-3,377,000","-19,619,000","-22,996,000"
2015-07-13 00:00:00,0050,"421,000","3,068,000","-6,501,000","-3,012,000"
2015-07-14 00:00:00,0050,0,"-112,000","803,220","691,220"
2015-07-15 00:00:00,0050,0,"-377,000","246,000","-131,000"
2015-07-16 00:00:00,0050,0,"1,135,000","1,293,000","2,428,000"
2015-07-17 00:00:00,0050,0,"-628,000","-429,000","-1,057,000"
2015-07-20 00:00:00,0050,0,"-1,175,000","435,000","-740,000"
2015-07-21 00:00:00,0050,0,"995,000","-56,000","939,000"
2015-07-22 00:00:00,0050,0,"-5,133,000","-4,197,000","-9,330,000"
2015-07-23 00:00:00,0050,"-561,000","-3,596,000","-9,380,000","-13,537,000"
2015-07-24 00:00:00,0050,0,"-113,000","-16,460,000","-16,573,000"
2015-07-27 00:00:00,0050,"39,000","-3,679,000","-19,842,000","-23,482,000"
2015-07-28 00:00:00,0050,0,"2,460,000","-12,056,000","-9,596,000"
2015-07-29 00:00:00,0050,0,"1,621,000","-13,213,000","-11,592,000"
2015-07-30 00:00:00,0050,0,"586,000","-549,000","37,000"
2015-07-31 00:00:00,0050,"25,000","-700,000","-6,378,000","-7,053,000"
2015-08-03 00:00:00,0050,0,"-1,892,000","-8,502,000","-10,394,000"
2015-08-04 00:00:00,0050,0,"-4,939,000","-2,150,000","-7,089,000"
2015-08-05 00:00:00,0050,"24,000","2,332,000","-5,883,000","-3,527,000"
2015-08-06 00:00:00,0050,"16,000","-5,129,000","-14,455,000","-19,568,000"
2015-08-07 00:00:00,0050,0,"-838,000","-2,556,000","-3,394,000"
2015-08-10 00:00:00,0050,"203,000","2,227,000","-7,586,000","-5,156,000"
2015-08-11 00:00:00,0050,0,"-1,671,000","-7,760,000","-9,431,000"
2015-08-12 00:00:00,0050,0,"2,056,000","-17,294,765","-15,238,765"
2015-08-13 00:00:00,0050,0,"2,131,000","-8,360,000","-6,229,000"
2015-08-14 00:00:00,0050,0,"794,000","-4,894,000","-4,100,000"
2015-08-17 00:00:00,0050,0,"-1,928,000","-6,460,000","-8,388,000"
2015-08-18 00:00:00,0050,"-479,000","-1,276,000","-4,655,000","-6,410,000"
2015-08-19 00:00:00,0050,"-113,000","-450,000","-6,658,000","-7,221,000"
2015-08-20 00:00:00,0050,"700,000","-2,911,000","-11,248,000","-13,459,000"
2015-08-21 00:00:00,0050,0,"-3,118,000","-16,106,000","-19,224,000"
2015-08-24 00:00:00,0050,0,"-8,070,000","-25,866,500","-33,936,500"
2015-08-25 00:00:00,0050,"650,000","497,000","-16,762,000","-15,615,000"
2015-08-26 00:00:00,0050,0,"785,000","-6,263,000","-5,478,000"
2015-08-27 00:00:00,0050,0,"-2,082,000","-5,825,000","-7,907,000"
2015-08-28 00:00:00,0050,0,"4,997,000","2,826,000","7,823,000"
2015-08-31 00:00:00,0050,"-61,000","9,870,000","-8,104,000","1,705,000"
2015-09-01 00:00:00,0050,"-41,000","3,039,000","-124,950","2,873,050"
2015-09-02 00:00:00,0050,"-375,000","5,596,000","4,717,000","9,938,000"
2015-09-03 00:00:00,0050,0,"2,614,000","-988,000","1,626,000"
2015-09-04 00:00:00,0050,"-800,000","6,649,000","-4,931,000","918,000"
2015-09-07 00:00:00,0050,0,"2,978,000","1,774,000","4,752,000"
2015-09-08 00:00:00,0050,0,"-1,007,000","2,235,000","1,228,000"
2015-09-09 00:00:00,0050,0,"9,230,000","4,668,950","13,898,950"
2015-09-10 00:00:00,0050,0,"1,378,000","1,412,320","2,790,320"
2015-09-11 00:00:00,0050,0,"2,413,000","2,794,000","5,207,000"
2015-09-14 00:00:00,0050,0,"-153,000","1,420,050","1,267,050"
2015-09-15 00:00:00,0050,0,"519,000","417,000","936,000"
2015-09-16 00:00:00,0050,0,"407,000","294,000","701,000"
2015-09-17 00:00:00,0050,0,"2,758,000","5,494,500","8,252,500"
2015-09-18 00:00:00,0050,"38,000","655,000","-18,000","675,000"
2015-09-21 00:00:00,0050,"-250,000","-4,042,000","1,149,000","-3,143,000"
2015-09-22 00:00:00,0050,"-78,000","1,097,000","177,000","1,196,000"
2015-09-23 00:00:00,0050,0,"376,000","-5,994,000","-5,618,000"
2015-09-24 00:00:00,0050,0,"790,000","-1,237,950","-447,950"
2015-09-25 00:00:00,0050,0,"-1,163,000","-362,000","-1,525,000"
2015-09-30 00:00:00,0050,"-34,000","-4,147,000","1,074,000","-3,107,000"
2015-10-01 00:00:00,0050,0,"2,961,000","-2,395,000","566,000"
2015-10-02 00:00:00,0050,"100,000","871,000","-3,208,000","-2,237,000"
2015-10-05 00:00:00,0050,"100,000","387,000","-1,420,000","-933,000"
2015-10-06 00:00:00,0050,0,"2,981,000","-1,715,000","1,266,000"
2015-10-07 00:00:00,0050,0,"3,381,000","285,000","3,666,000"
2015-10-08 00:00:00,0050,0,"-3,010,000","7,079,083","4,069,083"
2015-10-12 00:00:00,0050,0,"1,782,000","11,348,000","13,130,000"
2015-10-13 00:00:00,0050,0,"1,004,000","3,068,000","4,072,000"
2015-10-14 00:00:00,0050,0,"2,329,000","2,271,000","4,600,000"
2015-10-15 00:00:00,0050,"177,000","1,476,000","8,837,000","10,490,000"
2015-10-16 00:00:00,0050,"200,000","1,749,000","-1,005,000","944,000"
2015-10-19 00:00:00,0050,0,"1,089,000","1,625,000","2,714,000"
2015-10-20 00:00:00,0050,0,"1,531,000","-101,000","1,430,000"
2015-10-21 00:00:00,0050,"-30,000","3,537,000","-2,289,000","1,218,000"
2015-10-22 00:00:00,0050,"120,000","2,889,000","-317,000","2,692,000"
2015-10-23 00:00:00,0050,"161,000","13,642,000","-5,192,000","8,611,000"
2015-10-26 00:00:00,0050,"500,000","-8,639,000","7,689,000","-450,000"
2015-10-27 00:00:00,0050,"80,000","-2,611,000","-404,908","-2,935,908"
2015-10-28 00:00:00,0050,0,"-546,000","-2,203,000","-2,749,000"
2015-10-29 00:00:00,0050,0,"208,000","-3,108,000","-2,900,000"
2015-10-30 00:00:00,0050,"-80,000","-1,855,000","-481,000","-2,416,000"
2015-11-02 00:00:00,0050,0,"507,000","-1,492,000","-985,000"
2015-11-03 00:00:00,0050,"-397,000","2,257,000","65,000","1,925,000"
2015-11-04 00:00:00,0050,"-100,000","6,143,000","797,000","6,840,000"
2015-11-05 00:00:00,0050,"78,000","1,934,587","-527,000","1,485,587"
2015-11-06 00:00:00,0050,"35,000","274,000","-5,834,923","-5,525,923"
2015-11-09 00:00:00,0050,0,"-989,000","-125,500","-1,114,500"
2015-11-10 00:00:00,0050,0,"-3,423,000","-1,307,000","-4,730,000"
2015-11-11 00:00:00,0050,0,"-9,609,000","-1,635,000","-11,244,000"
2015-11-12 00:00:00,0050,0,"-4,737,000","-4,872,000","-9,609,000"
2015-11-13 00:00:00,0050,"71,000","-4,871,000","-5,975,950","-10,775,950"
2015-11-16 00:00:00,0050,0,"-2,073,000","-3,524,000","-5,597,000"
2015-11-17 00:00:00,0050,"316,000","2,656,000","-29,000","2,943,000"
2015-11-18 00:00:00,0050,"93,000","-5,991,000","-2,353,000","-8,251,000"
2015-11-19 00:00:00,0050,"-58,000","2,008,000","950,000","2,900,000"
2015-11-20 00:00:00,0050,"49,000","1,631,000","710,000","2,390,000"
2015-11-23 00:00:00,0050,0,"1,967,000","366,000","2,333,000"
2015-11-24 00:00:00,0050,0,"-2,475,000","-206,000","-2,681,000"
2015-11-25 00:00:00,0050,0,"-1,707,000","-213,000","-1,920,000"
2015-11-26 00:00:00,0050,0,"5,076,000","-430,000","4,646,000"
2015-11-27 00:00:00,0050,0,"-1,231,000","-2,155,000","-3,386,000"
2015-11-30 00:00:00,0050,"-76,000","-9,338,000","-8,564,000","-17,978,000"
2015-12-01 00:00:00,0050,"30,000","3,647,000","-1,507,000","2,170,000"
2015-12-02 00:00:00,0050,0,"3,750,000","-1,295,000","2,455,000"
2015-12-03 00:00:00,0050,0,"3,499,000","-1,219,000","2,280,000"
2015-12-04 00:00:00,0050,0,"-3,661,000","-2,525,000","-6,186,000"
2015-12-07 00:00:00,0050,0,"11,130,000","-4,606,000","6,524,000"
2015-12-08 00:00:00,0050,"30,000","-1,497,000","-6,269,000","-7,736,000"
2015-12-09 00:00:00,0050,"-318,000","-4,621,000","-4,094,000","-9,033,000"
2015-12-10 00:00:00,0050,"-120,000","-7,384,000","-3,486,000","-10,990,000"
2015-12-11 00:00:00,0050,"20,000","-7,542,000","-1,660,000","-9,182,000"
2015-12-14 00:00:00,0050,"-70,000","-3,532,000","-2,357,916","-5,959,916"
2015-12-15 00:00:00,0050,"50,000","-2,379,000","-1,504,000","-3,833,000"
2015-12-16 00:00:00,0050,0,"397,000","-74,000","323,000"
2015-12-17 00:00:00,0050,"171,000","1,468,000","193,000","1,832,000"
2015-12-18 00:00:00,0050,0,"568,000","-101,000","467,000"
2015-12-21 00:00:00,0050,0,"-121,000","-353,000","-474,000"
2015-12-22 00:00:00,0050,0,"-1,097,000","-513,000","-1,610,000"
2015-12-23 00:00:00,0050,0,"5,072,000","-2,705,000","2,367,000"
2015-12-24 00:00:00,0050,0,"111,000","4,324,000","4,435,000"
2015-12-25 00:00:00,0050,0,"426,000","2,664,000","3,090,000"
2015-12-28 00:00:00,0050,0,"571,000","-224,000","347,000"
2015-12-29 00:00:00,0050,0,"-1,101,000","16,000","-1,085,000"
2015-12-30 00:00:00,0050,0,"1,022,000","-203,000","819,000"
2015-12-31 00:00:00,0050,"-297,000","1,219,000","720,049","1,642,049"
2016-01-04 00:00:00,0050,"484,000","-4,405,000","-7,993,000","-11,914,000"
2016-01-05 00:00:00,0050,"40,000","-8,992,000","-6,128,000","-15,080,000"
2016-01-06 00:00:00,0050,"-178,000","-6,536,000","-12,127,916","-18,841,916"
2016-01-07 00:00:00,0050,"-117,000","-3,491,000","-22,460,000","-26,068,000"
2016-01-08 00:00:00,0050,0,"436,000","-18,510,000","-18,074,000"
2016-01-11 00:00:00,0050,"-540,000","-1,754,000","-13,236,900","-15,530,900"
2016-01-12 00:00:00,0050,0,"-1,525,000","-9,850,000","-11,375,000"
2016-01-13 00:00:00,0050,0,"2,910,000","-4,449,000","-1,539,000"
2016-01-14 00:00:00,0050,"-240,000","-4,136,000","-7,200,900","-11,576,900"
2016-01-15 00:00:00,0050,0,"-579,000","-6,056,951","-6,635,951"
2016-01-18 00:00:00,0050,0,"1,568,000","-4,132,000","-2,564,000"
2016-01-19 00:00:00,0050,0,"1,174,000","-3,405,000","-2,231,000"
2016-01-20 00:00:00,0050,0,"-3,720,000","-7,080,000","-10,800,000"
2016-01-21 00:00:00,0050,0,"2,236,000","-2,586,000","-350,000"
